"_NamedEntity","entity_literal","subjects","abstract","confidence_score","wiki_id"
"https://krr.triply.cc/.well-known/genid/69fd5ed646d27e711e77a872b7d491a4","genome","Biology","http://ns.inria.fr/covid19/0ecc36ef369e1d2b3f2d1b00e66123c9e089d98d#abstract","1","http://www.wikidata.org/entity/Q7020"
"https://krr.triply.cc/.well-known/genid/5ed58bc01e050ca2abed81ec61941d65","viral","Biology","http://ns.inria.fr/covid19/f659c70f5c28f2b2694bc76b0a57b47d8d6362d5#abstract","1","http://www.wikidata.org/entity/Q808"
"https://krr.triply.cc/.well-known/genid/daa7210e3c6d8082f2f8084a44fc6ee2","structural model","Engineering, Biology, Chemistry","http://ns.inria.fr/covid19/c82205e91bbd1135020b4fdf0d9df2654c66650a#abstract","1","http://www.wikidata.org/entity/Q15712714"
"https://krr.triply.cc/.well-known/genid/9f05645b8fd2c845065eedec6b1490e0","sequence evolution","Engineering, Biology, Chemistry","http://ns.inria.fr/covid19/4e70161128a045145f613dfd2029d383e4dde823#abstract","1","http://www.wikidata.org/entity/Q856529"
"https://krr.triply.cc/.well-known/genid/6b14abbf609b648f745d8f19059e7d0d","paraventricular nucleus","Medicine, Psychiatry","http://ns.inria.fr/covid19/55cc676ae1d05bf9cacceacd765846abfeae92a9#abstract","1","http://www.wikidata.org/entity/Q444192"
"https://krr.triply.cc/.well-known/genid/a437816224c309dde9b59a83c70230e6","natural antibodies","Engineering, Medicine, Biology, Chemistry, Health","http://ns.inria.fr/covid19/f5e971f5c6854bcf76a7963effbbd79e62becab0#abstract","1","http://www.wikidata.org/entity/Q79460"
"https://krr.triply.cc/.well-known/genid/56d7e9e9647aa7cb5bf4f3c1842fa5cf","Onchocerca volvulus","Animals","http://ns.inria.fr/covid19/26ee25b06063d12c5685b764db2c72fbb17fc31f#abstract","1","http://www.wikidata.org/entity/Q137224"
"https://krr.triply.cc/.well-known/genid/ee92e831d48184d305b16d6bb97614f0","provirus","Medicine, Biology, Optics","http://ns.inria.fr/covid19/7b329eb91fdc5ea7e947a48e414a7a1f10ed40c9#abstract","1","http://www.wikidata.org/entity/Q422467"
"https://krr.triply.cc/.well-known/genid/b844c5c54ecd9cc75f8e614cbdb84636","size distribution","Materials","http://ns.inria.fr/covid19/87950d1597c94a098901af9167b3e377218ceb66#abstract","0.9999","http://www.wikidata.org/entity/Q1975334"
"https://krr.triply.cc/.well-known/genid/d3e05cce8034ba751c6df03fd96a78e3","viral","Biology","http://ns.inria.fr/covid19/edd747081d0cb8dabb5b44b3d02e0e709f393102#abstract","1","http://www.wikidata.org/entity/Q808"
"https://krr.triply.cc/.well-known/genid/7a4be427f034df5aa5a558541fc43029","protein","Food","http://ns.inria.fr/covid19/26806c0f7e40767e8fb93dbbd2f1dc2566fb6a09#abstract","0.995","http://www.wikidata.org/entity/Q8054"
"https://krr.triply.cc/.well-known/genid/0cf5ee62ac9bc21ff74b4e47d4254320","poly(A) tail","Engineering, Biology, Enterprise","http://ns.inria.fr/covid19/5d53384b0c11ff23069b94ba9f1c458627382a32#abstract","1","http://www.wikidata.org/entity/Q188928"
"https://krr.triply.cc/.well-known/genid/8a630f4a57c6f8650dfebb8992d8f2bc","organ","Animal_Husbandry","http://ns.inria.fr/covid19/33bfc254b350a34f254ea0c56d349ddae719048b#abstract","1","http://www.wikidata.org/entity/Q712378"
"https://krr.triply.cc/.well-known/genid/2d2104222e91f51ccbab7d27f3b480fd","Hipposideros ruber","Animals","http://ns.inria.fr/covid19/874c67489633255b8ea0b0412f5a9261f5de31cf#abstract","1","http://www.wikidata.org/entity/Q1769904"
"https://krr.triply.cc/.well-known/genid/c9ce504c1ccd984e57032261b0d3ad3f","ORS","Medicine","http://ns.inria.fr/covid19/86aa49fbf316ed40cb899e8a5896198868efc834#abstract","1","http://www.wikidata.org/entity/Q1381652"
"https://krr.triply.cc/.well-known/genid/7bb0c3e554fd98185398b373d6834d24","glycine","Biochemistry, Biology","http://ns.inria.fr/covid19/94f67a30df65c02cf339d2276e04afda40f59072#abstract","1","http://www.wikidata.org/entity/Q620730"
"https://krr.triply.cc/.well-known/genid/8f024de02ed3b9344031d72438867cad","AEs","Mathematics, Computer_Science, Telecommunication","http://ns.inria.fr/covid19/aa36e8d21c62925bbaa87429a45a81d0ef78b154#abstract","0.995","http://www.wikidata.org/entity/Q190746"
"https://krr.triply.cc/.well-known/genid/73af3934b8e5b3d58bdd31f917f9172a","dracunculiasis","Medicine, Environment, Gas","http://ns.inria.fr/covid19/7f37181b66f15b8ca2d62b6943d9a6f92e843a66#abstract","1","http://www.wikidata.org/entity/Q388646"
"https://krr.triply.cc/.well-known/genid/f78acc92d5f3f7e35f2e7f3483619c18","gestational age","Medicine","http://ns.inria.fr/covid19/ea0708422bc00075218004425460298c0a1543c2#abstract","1.2421","http://www.wikidata.org/entity/Q2253111"
"https://krr.triply.cc/.well-known/genid/ee33f77fcd2f86989bbaa5d57222a513","epithelium","Animals, Biology","http://ns.inria.fr/covid19/625c0fb8bd8fe9121b9139f318397b074208d5e4#abstract","1","http://www.wikidata.org/entity/Q41301"
"https://krr.triply.cc/.well-known/genid/844142c42ca8b8fd0f6c3812fd13f238","IBV","Animal_Husbandry","http://ns.inria.fr/covid19/bb5d7caba7ff8afec3c1fde62cadf65db745ce35#abstract","1.1387","http://www.wikidata.org/entity/Q3560916"
"https://krr.triply.cc/.well-known/genid/3b8ec336f994ebd7e63e4b3ab93a589b","MERS-CoV","Medicine, Health, Animal_Husbandry","http://ns.inria.fr/covid19/19a804b052b806f48b58c353d70c4bda178ad87f#abstract","1","http://www.wikidata.org/entity/Q16654806"
"https://krr.triply.cc/.well-known/genid/ace8823e396979cacfc942d5877599bc","influenza vaccination","Engineering, Medicine, Biology, Health","http://ns.inria.fr/covid19/eaca17432584c7f2ecbb17e611df70deed0dbec3#abstract","1","http://www.wikidata.org/entity/Q383260"
"https://krr.triply.cc/.well-known/genid/a9a19a8e254d5d91a8b39c7fdaf1436c","follow-up","Medicine, Health","http://ns.inria.fr/covid19/65ca70396d041072aeab57a007cffef0870897cf#abstract","1","http://www.wikidata.org/entity/Q30612"
"https://krr.triply.cc/.well-known/genid/9f5c4342046868ed16ce54892047a6ff","microorganism","Biology","http://ns.inria.fr/covid19/92ddf91836b0c96f4b2f36b037e6734541eee711#abstract","1","http://www.wikidata.org/entity/Q39833"
"https://krr.triply.cc/.well-known/genid/a59bcddd68b8107fd483bbe63f99b422","big data","Computer_Science","http://ns.inria.fr/covid19/3710b91fd1465faf44d583bd4ef0914154351545#abstract","1","http://www.wikidata.org/entity/Q858810"
"https://krr.triply.cc/.well-known/genid/2ccbdf63f63869594774ff11e2ecd6e6","epidemic","Medicine, Health","http://ns.inria.fr/covid19/f06b500cbbffe7641b716dbbb90f0d40ed7839d6#abstract","1","http://www.wikidata.org/entity/Q44512"
"https://krr.triply.cc/.well-known/genid/8e2336d159b8031fe4d0d148d4ac7d1b","infection","Medicine, Health","http://ns.inria.fr/covid19/8e631c0c0bdbb5cf13818b5b71d39c145b045955#abstract","1","http://www.wikidata.org/entity/Q166231"
"https://krr.triply.cc/.well-known/genid/e80bbd3ab5a5826f385455b4b8c01e54","sodium channel","Medicine, Biology, Optics, Furniture","http://ns.inria.fr/covid19/eb824213356f63dbaabe4c3f454914e24d6e6a71#abstract","1","http://www.wikidata.org/entity/Q424960"
"https://krr.triply.cc/.well-known/genid/aa6914b2c8e91d443dbd24fe261f52a5","virus","Biology","http://ns.inria.fr/covid19/935132e08d4b2c5569270f2b816f219fd7b142a8#abstract","1","http://www.wikidata.org/entity/Q808"
"https://krr.triply.cc/.well-known/genid/c63c276c7f6a9dc2a7edc9b2e27bb6b5","Primaxin","Engineering, Medicine, Biology, Chemistry, Health, Pharmacy, Body_Care, Environment","http://ns.inria.fr/covid19/ba502a88e3f83aa9e3d5edd649970db6da85c5bf#abstract","0.995","http://www.wikidata.org/entity/Q6004128"
"https://krr.triply.cc/.well-known/genid/513d8894d85dde5228fbd2ba354d09eb","plastic","Engineering, Architecture, Enterprise","http://ns.inria.fr/covid19/b121a4b1dc6d8e513631edeb11421f20aad79106#abstract","1","http://www.wikidata.org/entity/Q11474"
"https://krr.triply.cc/.well-known/genid/43afcd9afe0d2d72ae6c21485b2032fd","open access","Electronics, Pedagogy, Computer_Science","http://ns.inria.fr/covid19/2d4246494e250c90bb5721a35e2b0a8e20100f20#abstract","1","http://www.wikidata.org/entity/Q232932"
"https://krr.triply.cc/.well-known/genid/bf3aa3805819b01d8ffa7e8745dff691","genome","Biology","http://ns.inria.fr/covid19/fd5e3020671499cde830bd25de618009ece0af13#abstract","1","http://www.wikidata.org/entity/Q7020"
"https://krr.triply.cc/.well-known/genid/8e1a904d6ae689550d2c0d8fd8699613","infection","Medicine, Health","http://ns.inria.fr/covid19/888df3a1646290458e16ab2ad3add5ef41b02ecc#abstract","1","http://www.wikidata.org/entity/Q166231"
"https://krr.triply.cc/.well-known/genid/ad162fae94bfaff1d6fdff1d2d2fb00f","NimbleGen","Engineering, Biology, Pharmacy, Enterprise","http://ns.inria.fr/covid19/6c5521b73b11d4e229b4ca98f116bc32aa4052c3#abstract","1","http://www.wikidata.org/entity/Q212646"
"https://krr.triply.cc/.well-known/genid/bdcfc1874faf10b711951b88e2d6e068","nidoviruses","Animal_Husbandry","http://ns.inria.fr/covid19/6b67761a8689f2744b4046161187a0d128a5d7d1#abstract","1","http://www.wikidata.org/entity/Q963408"
"https://krr.triply.cc/.well-known/genid/02aeee282b7a8cb31ee9a8a35815b813","vaccinia virus","Engineering, Biology","http://ns.inria.fr/covid19/d964ce1c8dd79290032b1b70d511f256b805e558#abstract","1","http://www.wikidata.org/entity/Q1986297"
"https://krr.triply.cc/.well-known/genid/83d01e1804834d7b825e426878f1e1ca","cross-reactivity","Chemistry","http://ns.inria.fr/covid19/fb9dd0cc6798855dbdc9f5194636243b353cad4a#abstract","1","http://www.wikidata.org/entity/Q1760689"
"https://krr.triply.cc/.well-known/genid/e3e46c3c1d30360fc0438c9cdb04bad8","respiratory viruses","Medicine, Health, Animal_Husbandry","http://ns.inria.fr/covid19/db7ddc7b6e1689aed55b17716e2c2d3309b56f90#abstract","1","http://www.wikidata.org/entity/Q12125"
"https://krr.triply.cc/.well-known/genid/0b0d986d0fd0d0464bfa6cbcf19b4e8c","antiviral","Biology, Environment","http://ns.inria.fr/covid19/f64a7539cff0d59ff66885154be0f6d105e4a3ad#abstract","1.2137","http://www.wikidata.org/entity/Q846227"
"https://krr.triply.cc/.well-known/genid/1be8fa323adca42db0e68d48d7eab1f3","thymic cortex","Medicine, Animals, Biology, Health, Animal_Husbandry","http://ns.inria.fr/covid19/fa1bfffec8157c6723203255c0c9486dc1efbd76#abstract","1","http://www.wikidata.org/entity/Q163987"
"https://krr.triply.cc/.well-known/genid/0ae8d4b3a56c76dcb40eadfd45c11514","cytokine","Medicine, Health","http://ns.inria.fr/covid19/2cf982b22e1f2deebca01ece2c70b0e4828ebc21#abstract","1","http://www.wikidata.org/entity/Q212354"
"https://krr.triply.cc/.well-known/genid/c1e8186514e793a6b60754802cee50be","ACE","Animals, Biology","http://ns.inria.fr/covid19/e7eb87e16bd86c685ba1b62c1e9807b417a22e35#abstract","1","http://www.wikidata.org/entity/Q14863991"
"https://krr.triply.cc/.well-known/genid/50044fddaea4388c21e27d0215d9fc3c","lymphocyte","Medicine, Health, Animal_Husbandry","http://ns.inria.fr/covid19/ba502a88e3f83aa9e3d5edd649970db6da85c5bf#abstract","1","http://www.wikidata.org/entity/Q715347"
"https://krr.triply.cc/.well-known/genid/2d5517610557696f842ace234c9251cf","ACE2","Food","http://ns.inria.fr/covid19/f1013cd932609e52386c3ab7fe07b6c95f6398f3#abstract","0.995","http://www.wikidata.org/entity/Q14875321"
"https://krr.triply.cc/.well-known/genid/7dfc9ef1f5811d3b60d51ef5f147c367","translation elongation","Engineering, Biology, Chemistry","http://ns.inria.fr/covid19/5307ab57d5733bc587d3dbe89e5d8e1b944f3670#abstract","1","http://www.wikidata.org/entity/Q185917"
"https://krr.triply.cc/.well-known/genid/da581ec94b0d43b0f09ae447d73331d2","coronavirus","Animal_Husbandry","http://ns.inria.fr/covid19/26806c0f7e40767e8fb93dbbd2f1dc2566fb6a09#abstract","1","http://www.wikidata.org/entity/Q290805"
"https://krr.triply.cc/.well-known/genid/9f76712f652474933c8a8d741c7f7f80","parasite","Medicine, Environment","http://ns.inria.fr/covid19/8111c472b27463ca0dfae56c5196eb4c92fdd14f#abstract","1","http://www.wikidata.org/entity/Q186517"
"https://krr.triply.cc/.well-known/genid/0525889c7d2ac9a49611601c3eb2c6dc","lesion","Medicine","http://ns.inria.fr/covid19/8bf449477aff84ef0591f10731a654610a5126b7#abstract","1","http://www.wikidata.org/entity/Q827023"
"https://krr.triply.cc/.well-known/genid/8429e6d153327a11907d99a2b9474cc7","peripheral tolerance","Medicine, Health","http://ns.inria.fr/covid19/864336d3d1a34686efdd078534a092fc888c2c3f#abstract","0.9765","http://www.wikidata.org/entity/Q7168713"
"https://krr.triply.cc/.well-known/genid/5cb678c3e67f8db475c504fdc896ed63","probability","Physics","http://ns.inria.fr/covid19/68422d2849ca1b297e561f73160f9a74a7077797#abstract","1.0265","http://www.wikidata.org/entity/Q9492"
"https://krr.triply.cc/.well-known/genid/bac7ca71bfff0f18ce3db833ee4f521a","animal diseases","Health, Animal_Husbandry","http://ns.inria.fr/covid19/2bfddcb7aedd9bba48dbec68575b53de64906a9b#abstract","1.0988","http://www.wikidata.org/entity/Q170201"
"https://krr.triply.cc/.well-known/genid/c2a77e17473679a8ef74bfc4a75a9f77","culling","Medicine, Agriculture, Animals, Enterprise","http://ns.inria.fr/covid19/c405097039f3cfefa4c6cf436925d3e3c8c3e013#abstract","1","http://www.wikidata.org/entity/Q1740042"
"https://krr.triply.cc/.well-known/genid/f732477f96706946a7165da5ed4c2135","patient specimens","Medicine, Biology, Health","http://ns.inria.fr/covid19/c3e25d0cb02656c82dfac2860225f14588489066#abstract","0.995","http://www.wikidata.org/entity/Q6467314"
"https://krr.triply.cc/.well-known/genid/52039eb61fed9aec4799aab51980c780","Fl5","Transport, Railway","http://ns.inria.fr/covid19/74c53a9fb3eb107d7ec914c2d04577173b569563#abstract","0.995","http://www.wikidata.org/entity/Q3737292"
"https://krr.triply.cc/.well-known/genid/8a449b0a09de6ce2cdf9ebb7d2e6ac7a","antibody","Engineering, Medicine, Biology, Chemistry, Health","http://ns.inria.fr/covid19/dc6666eb8156bd4638809009f795ebd4a7843569#abstract","1","http://www.wikidata.org/entity/Q79460"
"https://krr.triply.cc/.well-known/genid/a78ff8953260b01fe0c7acef326640fd","general knowledge","Health, Pedagogy, Psychiatry","http://ns.inria.fr/covid19/019c40eb0b4922ed72f621af542cf1a512dca3d8#abstract","1.0265","http://www.wikidata.org/entity/Q1930471"
"https://krr.triply.cc/.well-known/genid/d767b480660c45e0d74c3b7b57091a00","parasite","Medicine, Environment","http://ns.inria.fr/covid19/689cd01574b4465a757c5bf3bb4527f92bbfb21e#abstract","1","http://www.wikidata.org/entity/Q186517"
"https://krr.triply.cc/.well-known/genid/d5204e728818cc0c15a0474013c851a6","Felis silvestris","Animals","http://ns.inria.fr/covid19/f65cdf4a48c1ad11e613449dad480736e9d26945#abstract","1","http://www.wikidata.org/entity/Q43576"
"https://krr.triply.cc/.well-known/genid/4acfc72ac3f633c9ba717794d70696fa","enzootic","Environment","http://ns.inria.fr/covid19/e359551437cf48b571fd1ce1d6959ef02db96199#abstract","0.9765","http://www.wikidata.org/entity/Q1346169"
"https://krr.triply.cc/.well-known/genid/95371ff277484efae87a94abcf9da6a5","tick-borne encephalitis virus","Biology, Sociology","http://ns.inria.fr/covid19/ffe718db1820f27bf274e3fc519ab78e450de288#abstract","1","http://www.wikidata.org/entity/Q251824"
"https://krr.triply.cc/.well-known/genid/3317fb665c8ba11c5f15b0625b9c1fe3","pig","Agriculture, Animals, Enterprise","http://ns.inria.fr/covid19/dc0959eb5a34d038380f72b0f21ecd8361b17cc1#abstract","1","http://www.wikidata.org/entity/Q10798"
"https://krr.triply.cc/.well-known/genid/35c081fecbab0c054532cc0468cb7417","collagen","Medicine","http://ns.inria.fr/covid19/d6e5282c9d180b459c54d6a82ff60fcfcfe99636#abstract","1","http://www.wikidata.org/entity/Q26868"
"https://krr.triply.cc/.well-known/genid/a5f463a46632e88b274b9ad57e3a2e41","mBio","Medicine, Health","http://ns.inria.fr/covid19/d90b2c4decfc17d7349325f437a9ab6082742c24#abstract","0.995","http://www.wikidata.org/entity/Q6714787"
"https://krr.triply.cc/.well-known/genid/597f5dd006b8cdab517e64f7159ca744","Ebola","Engineering, Medicine, Animals, Biology, Health, Mechanics, Animal_Husbandry, Environment","http://ns.inria.fr/covid19/f0766282327201e2f62b12f14326960106083d73#abstract","1","http://www.wikidata.org/entity/Q51993"
"https://krr.triply.cc/.well-known/genid/4ecf2b800253884ab5c2cee6f3542817","health care practitioners","Health","http://ns.inria.fr/covid19/8ad70627ffcd20cac5e9590bce717f337410b594#abstract","1","http://www.wikidata.org/entity/Q15220429"
"https://krr.triply.cc/.well-known/genid/a370874c89aa8d7da0b77a92fb8e9fc0","target cell","Medicine","http://ns.inria.fr/covid19/1a1f37a66af97173614a79e180662578c59c56f5#abstract","1.0265","http://www.wikidata.org/entity/Q3515681"
"https://krr.triply.cc/.well-known/genid/3d129456528dd10a805a2dee59c3d7ba","mRNA","Engineering, Biology, Enterprise","http://ns.inria.fr/covid19/5349aeb9b2e1c3f08812b2509f256b2594be7cd8#abstract","1","http://www.wikidata.org/entity/Q188928"
"https://krr.triply.cc/.well-known/genid/19b81924cdd8809eb2979eb31a04d8d9","acute bronchitis","Medicine, Health","http://ns.inria.fr/covid19/c7d8100f9f9f799f495a0458c8f23dcc7bcec3ec#abstract","1","http://www.wikidata.org/entity/Q1900400"
"https://krr.triply.cc/.well-known/genid/3ba833cfa5ed0332207d81639c756ad2","pathogenesis","Medicine","http://ns.inria.fr/covid19/0b9b177210a4b23ff4745f2717083ba047a9e770#abstract","1","http://www.wikidata.org/entity/Q372016"
"https://krr.triply.cc/.well-known/genid/e37062fbbdd3a54da8d66af4cf89ce7a","secretion","Engineering, Biology, Chemistry","http://ns.inria.fr/covid19/486ad1536fb8f8a3ac0f4a38ee97fc8af2435cc0#abstract","1","http://www.wikidata.org/entity/Q84230"
"https://krr.triply.cc/.well-known/genid/5cd803b33697c35805c0fe1a56876415","coronavirus","Animal_Husbandry","http://ns.inria.fr/covid19/29b8b61dbbf9efe19a1db645e4fb6095a0ce4b11#abstract","1","http://www.wikidata.org/entity/Q290805"
"https://krr.triply.cc/.well-known/genid/a16b328a1fd7687c1545eaf17d471a44","accounting","Commerce, Enterprise","http://ns.inria.fr/covid19/315303952d93ba93f55029cca73e2f483bc16362#abstract","1","http://www.wikidata.org/entity/Q4116214"
"https://krr.triply.cc/.well-known/genid/5de1fd91475c82b1beb7bd4dec0decd7","microglial cells","Medicine","http://ns.inria.fr/covid19/dcd269e34e588ed3ce743184f98ed65229b84fdd#abstract","1","http://www.wikidata.org/entity/Q1622829"
"https://krr.triply.cc/.well-known/genid/4bb956cef273a3792d2d340b2e1aa75d","Wisconsin","Administration","http://ns.inria.fr/covid19/de562be49e01ca34319b504cbacad8d665d2d232#abstract","0.995","http://www.wikidata.org/entity/Q1537"
"https://krr.triply.cc/.well-known/genid/a199ee07f0b8891bb8ea6cffb19d79ed","PPE","Engineering, Health, Body_Care","http://ns.inria.fr/covid19/be99996c561fe43928f9914548fcd3a49563ade0#abstract","0.995","http://www.wikidata.org/entity/Q1333024"
"https://krr.triply.cc/.well-known/genid/7c4941ee68e1e2913d7eea747d1c2452","health outcomes","Health","http://ns.inria.fr/covid19/6ba2cfade3c68f45d3720382232de1663365f6db#abstract","1","http://www.wikidata.org/entity/Q12147"
"https://krr.triply.cc/.well-known/genid/9f3c55e282bdfa319df17bdb8dc7df62","2014-2016","Pedagogy, Sociology","http://ns.inria.fr/covid19/b2d1fbbdf2e7ff09c09119e4d49f3f60e9091101#abstract","0.995","http://www.wikidata.org/entity/Q19896346"
"https://krr.triply.cc/.well-known/genid/1bf8e7e40828119cdd8c70279482a33a","molecule","Chemistry","http://ns.inria.fr/covid19/7a054783434b19b3fb546990d25b735659fc851a#abstract","1","http://www.wikidata.org/entity/Q11369"
"https://krr.triply.cc/.well-known/genid/7cf6b236b8fed2937997964650aae596","acquired immunodeficiency syndrome","Health","http://ns.inria.fr/covid19/cdcebfa2e43466c94a37913253faad49eeb406cd#abstract","0.995","http://www.wikidata.org/entity/Q12199"
"https://krr.triply.cc/.well-known/genid/18e086d1f22fa6251b4fcfc952260236","microbiome","Medicine, Biology, Optics","http://ns.inria.fr/covid19/9016b018eebc8b664e98f9ff2cd6f05ea1742dc7#abstract","1","http://www.wikidata.org/entity/Q1330402"
"https://krr.triply.cc/.well-known/genid/bed38aa3a451c095e2258306044b3261","pathogenesis","Medicine","http://ns.inria.fr/covid19/17888e53565c37dfcfaba4a8fb0919fe134bfb20#abstract","1","http://www.wikidata.org/entity/Q372016"
"https://krr.triply.cc/.well-known/genid/f2b7fae1d6e02ac4915d015ae5ef28f8","codon usage","Engineering, Biology, Chemistry","http://ns.inria.fr/covid19/0f11f8b25665d5282ca3be429069f5d434409178#abstract","1","http://www.wikidata.org/entity/Q1106472"
"https://krr.triply.cc/.well-known/genid/156f0535f14f840c189d40fa20d82061","antiviral","Biology, Environment","http://ns.inria.fr/covid19/69054df4eca171e384599fa7c01967e17512943f#abstract","1","http://www.wikidata.org/entity/Q846227"
"https://krr.triply.cc/.well-known/genid/ff6887a63662675d3527fd683084818f","health professional","Health","http://ns.inria.fr/covid19/e89d55f93b6b3402ee0a01e5a0e6ffdf88918834#abstract","1","http://www.wikidata.org/entity/Q15220429"
"https://krr.triply.cc/.well-known/genid/9e896b25a354e039cbfea55286eb417a","retrovirus","Engineering, Medicine, Biology, Chemistry, Health","http://ns.inria.fr/covid19/9305b53bc46cb7fbf8d7cb0abffac31b5f97b2df#abstract","1","http://www.wikidata.org/entity/Q189308"
"https://krr.triply.cc/.well-known/genid/cca7d7a16f4041368a0d4d96c62385d9","viruses","Biology","http://ns.inria.fr/covid19/ea800dcdcf09ab648a3229d2f1e02159877a4f53#abstract","1","http://www.wikidata.org/entity/Q808"
"https://krr.triply.cc/.well-known/genid/96778843053f90bd368ad11a0712f0fe","skin diseases","Medicine, Health","http://ns.inria.fr/covid19/32d5699f514f8d58fa7939fefaea6ef9fce1121c#abstract","1","http://www.wikidata.org/entity/Q949302"
"https://krr.triply.cc/.well-known/genid/416773bac10b478d466238c8cd29e382","self-antigen","Medicine, Health","http://ns.inria.fr/covid19/60cd8a2169f79423f22c91678fc76cf5bb216ef5#abstract","0.9999","http://www.wikidata.org/entity/Q192360"
"https://krr.triply.cc/.well-known/genid/104d059f6f61211be09be5668e0e567d","HIV","Medicine","http://ns.inria.fr/covid19/91ac78d2a3c677d322fc8b14bc23e6b4244b5bdc#abstract","1","http://www.wikidata.org/entity/Q15787"
"https://krr.triply.cc/.well-known/genid/868f8b4fdf3e03985b915d704834c444","peanuts","Agriculture","http://ns.inria.fr/covid19/180c88b68816bbb6eb57aa515a3aec4020178729#abstract","1.0988","http://www.wikidata.org/entity/Q37383"
"https://krr.triply.cc/.well-known/genid/2769f88676de0f25e648d5bfb7bcf986","SARS-CoV","Medicine, Animals, Health, Animal_Husbandry","http://ns.inria.fr/covid19/0c161375d1b822a44e873c134760ddb8600a550c#abstract","1","http://www.wikidata.org/entity/Q103177"
"https://krr.triply.cc/.well-known/genid/b64f1c3d36aad78f46122e0933209e12","glycoprotein","Chemistry","http://ns.inria.fr/covid19/f5f53c6d9a31095c447315d0c2ebc42cbcebcfd2#abstract","1","http://www.wikidata.org/entity/Q187126"
"https://krr.triply.cc/.well-known/genid/77fd8eb8858a9de38d899026125ef030","respiratory illness","Medicine, Health, Surgery","http://ns.inria.fr/covid19/dc0959eb5a34d038380f72b0f21ecd8361b17cc1#abstract","1","http://www.wikidata.org/entity/Q3286546"
"https://krr.triply.cc/.well-known/genid/0e484327692798715b0ce1e6b599c712","Primary biliary cirrhosis","Medicine, Health","http://ns.inria.fr/covid19/66f425e847bc112e32f81cac4c2c57b1b6d0f284#abstract","1","http://www.wikidata.org/entity/Q1072420"
"https://krr.triply.cc/.well-known/genid/c30ee4978cf5152a700c978cad328c50","Comorbidities","Biology, Health, Psychiatry","http://ns.inria.fr/covid19/b1ffbf88b407e4f859046c2106ef7b6b661b94d5#abstract","1","http://www.wikidata.org/entity/Q1414874"
"https://krr.triply.cc/.well-known/genid/41566a1c10d89cb64b04db538bccfd6d","kidney","Medicine","http://ns.inria.fr/covid19/744b36e6454853e3da80621600705f6ba215e6c5#abstract","1","http://www.wikidata.org/entity/Q9377"
"https://krr.triply.cc/.well-known/genid/08c9c43570c52c8053c51e9c6bb6fe5d","multiplicity of infection","Medicine, Biology, Optics","http://ns.inria.fr/covid19/281303193aa29253bb0b00328b48e892d0cf4f85#abstract","1.0265","http://www.wikidata.org/entity/Q1511135"
"https://krr.triply.cc/.well-known/genid/4b946f3fe7355cbffdea0e58dc44fc45","plasma","Medicine","http://ns.inria.fr/covid19/b7f529b58714037f09a19f78d9a06d68f1f15dd9#abstract","1","http://www.wikidata.org/entity/Q79749"
"https://krr.triply.cc/.well-known/genid/d024e3eac242c515f82bebed3665b9f7","infection","Medicine, Health","http://ns.inria.fr/covid19/7c0168a4b858a8680f305fc4d8cc3c787ff4e110#abstract","1","http://www.wikidata.org/entity/Q166231"
"https://krr.triply.cc/.well-known/genid/d80cf3d48ec7448728734a54c80bb05e","immunology","Medicine, Health","http://ns.inria.fr/covid19/575eda7ac2b7101472a09743c350f5796bd023ea#abstract","1","http://www.wikidata.org/entity/Q101929"
"https://krr.triply.cc/.well-known/genid/88fa7d7ebbe3e6037d871fbb0c198307","abdominal pain","Medicine","http://ns.inria.fr/covid19/ee786c268711dc91475fd86bccb7662bb8a0994a#abstract","1","http://www.wikidata.org/entity/Q183425"
"https://krr.triply.cc/.well-known/genid/34dedf4fe7a2e6b6dae5cebccf745a11","closely related","Biology","http://ns.inria.fr/covid19/519b82201745afd08726b2c3e87cad65f8409da5#abstract","1","http://www.wikidata.org/entity/Q333018"
"https://krr.triply.cc/.well-known/genid/b7c07f8b5435778265cea3b04183635c","b12","Biochemistry, Biology","http://ns.inria.fr/covid19/789d8f8e801484da5740462f088a39aaf4e2a411#abstract","1","http://www.wikidata.org/entity/Q187706"
"https://krr.triply.cc/.well-known/genid/98889f0b1b3b911316bb8702931547a5","IBV","Animal_Husbandry","http://ns.inria.fr/covid19/f39b51bbd9ece044b1af4f83b6ff05053810e7d9#abstract","1.8282","http://www.wikidata.org/entity/Q3560916"
"https://krr.triply.cc/.well-known/genid/b7fe6ad4fe0bdc3c629dffa5a1f12ca2","psychological distress","Health","http://ns.inria.fr/covid19/91af6f5f54820a907d235b3d89cc5e94d3587aea#abstract","1.0265","http://www.wikidata.org/entity/Q6817452"
"https://krr.triply.cc/.well-known/genid/a6a828442cb541adb8eaa8ad7e803167","epitopes","Engineering, Medicine, Biology, Chemistry, Health, Animal_Husbandry","http://ns.inria.fr/covid19/f9162c1be900c7bab2cc52de3e8cdef666c4824c#abstract","1","http://www.wikidata.org/entity/Q128711"
"https://krr.triply.cc/.well-known/genid/ed5f7cba751fc047fd13ce934abae83f","molecular mimicry","Medicine, Health","http://ns.inria.fr/covid19/0ce58ddf2b7de8ec7c6279afd1081c9de4b46c7c#abstract","1","http://www.wikidata.org/entity/Q963278"
